angavisu	ಅಂಗವಿಸು\nಸಿದ್ಧವಾಗು\n ವಿರಾಟ ಪರ್ವ,8,80
angavisuvavaru	ಅಂಗವಿಸುವವರು\nಎದುರಿಸುವವರು\n ದ್ರೋಣ ಪರ್ವ,2,78
angasveda jala	ಅಂಗಸ್ವೇದ ಜಲ\nಬೆವರು\n ಅರಣ್ಯ ಪರ್ವ,6,37
angahaara	ಅಂಗಹಾರ\nಅಭಿನಯದ ಮುದ್ರೆ\n ಆದಿ ಪರ್ವ,13,25
angaarakaaraka	ಅಂಗಾರಕಾರಕ\nಇದ್ದಿಲು ಮಾರುವವ\n ಉದ್ಯೋಗ ಪರ್ವ,3,29
anguli	ಅಂಗುಲಿ\nಬೆರಳು\n ಗದಾ ಪರ್ವ,11,17
angaisalu	ಅಂಗೈಸಲು\nಯುದ್ಧ ಮಾಡಲು\n ದ್ರೋಣ ಪರ್ವ,8,24
angaisidane	ಅಂಗೈಸಿದನೆ\nಕೈಹಾಕಿದನೆ\n ಭೀಷ್ಮ ಪರ್ವ,6,29
angaisidaru	ಅಂಗೈಸಿದರು\nಸಮ್ಮತಿಸಿದರು\n ಭೀಷ್ಮ ಪರ್ವ,8,30
angaisu	ಅಂಗೈಸು\nನಿರ್ವಹಿಸು\n ಸಭಾ ಪರ್ವ,2,15
angaisu	ಅಂಗೈಸು\nಮುತ್ತಿಗೆಹಾಕು ರಭಸ\n ವಿರಾಟ ಪರ್ವ,9,5
angaisu	ಅಂಗೈಸು\nಯತ್ನಿಸು\n ಸಭಾ ಪರ್ವ,12,14
angaisu	ಅಂಗೈಸು\nಒಪ್ಪು\n ಅರಣ್ಯ ಪರ್ವ,11,17
angopaanga	ಅಂಗೋಪಾಂಗ\nದೇಹ ಮತ್ತು ಅವಯವಗಳು\n ಆದಿ ಪರ್ವ,11,30
anghavaNe	ಅಂಘವಣೆ\nಇಂಗಿತ\n ಆದಿ ಪರ್ವ,15,10
anghavaNe	ಅಂಘವಣೆ\nಉದ್ದೇಶ\n ಸಭಾ ಪರ್ವ,2,72
anghavaNe	ಅಂಘವಣೆ\nಕೆಲಸ\n ಗದಾ ಪರ್ವ,9,14
anghaisu	ಅಂಘೈಸು\nಅಂಗೈಸು\n ಗದಾ ಪರ್ವ,4,57
anghaisu	ಅಂಘೈಸು\nಆಸೆ ಪಡು\n ಆದಿ ಪರ್ವ,15,49
anghaisu	ಅಂಘೈಸು\nಕಾರ್ಯಪ್ರವೃತ್ತನಾಗು\n ಗದಾ ಪರ್ವ,9,25
anghaisaÀu	ಅಂಘೈಸÀು\nಮೇಲೆಬೀಳು\n ಕರ್ಣ ಪರ್ವ,13,40
anghri	ಅಂಘ್ರಿ\nಪಾದ\n ಗದಾ ಪರ್ವ,11,41
anghridvayake	ಅಂಘ್ರಿದ್ವಯಕೆ\nಎರಡೂ ಕಾಲುಗಳಗೆ\n ಸಭಾ ಪರ್ವ,1,5
anjana	ಅಂಜನ\nಕಾಡಿಗೆ\n ಆದಿ ಪರ್ವ,13,20
anjali	ಅಂಜಲಿ\nಬೊಗಸೆ\n ದ್ರೋಣ ಪರ್ವ,14,44
anjali	ಅಂಜಲಿ\nಸಮೇಳ\n ಗದಾ ಪರ್ವ,11,13
anjuLi	ಅಂಜುಳಿ\nಬೊಗಸೆ\n ಆದಿ ಪರ್ವ,16,30
aMDaja	ಅಂಡಜ\nಮೊಟ್ಟೆಯಿಂದ ಹುಟ್ಟಿರುವ ಜೀವರಾಶಿ\n ಸಭಾ ಪರ್ವ,9,13
aMDale	ಅಂಡಲೆ\nಪೀಡಿಸು ಕಾಡು\n ವಿರಾಟ ಪರ್ವ,6,62
aMDale	ಅಂಡಲೆ\nಪೀಡಿಸು\n ಸಭಾ ಪರ್ವ,1,16
aMDalesu	ಅಂಡಲೆಸು\nಕಾಡಿಪೀಡಿಸು\n ಸಭಾ ಪರ್ವ,3,4
aMDugoMDudu	ಅಂಡುಗೊಂಡುದು\nಓಡಿ ಹೋಗು\n ದ್ರೋಣ ಪರ್ವ,18,23
anta	ಅಂತ\nತನ್ನನ್ನು ಆಕ್ರಮಿಸಿದ\n ಸಭಾ ಪರ್ವ,1,68
antaHkaraNa	ಅಂತಃಕರಣ\nಮನಸ್ಸು (ಜ್ಞಾನ\n ಭೀಷ್ಮ ಪರ್ವ,3,32
antaHkaraNa	ಅಂತಃಕರಣ\nಮನಸ್ಸು\n ಗದಾ ಪರ್ವ,11,66
antaHzrama	ಅಂತಃಶ್ರಮ\nಮಾನಸಿಕವಾದ ಆಯಾಸ\n ಗದಾ ಪರ್ವ,7,14
antaHstaapaÀzikhi	ಅಂತಃಸ್ತಾಪÀಶಿಖಿ\nಒಳಗೇ ಸುಡುತ್ತಿರುವ ದುಃಖ\n ಗದಾ ಪರ್ವ,12,1
antakana nereyuuravaru	ಅಂತಕನ ನೆರೆಯೂರವರು\nಈಗಲೋ ಆಗಲೋ ಸಾಯುವಷ್ಟು ವಯಸ್ಸಾದವರು\n ವಿರಾಟ ಪರ್ವ,5,20
antakapura	ಅಂತಕಪುರ\nಯಮನ ಊರು.\n ವಿರಾಟ ಪರ್ವ,2,21
antakasuunu	ಅಂತಕಸೂನು\nಯಮನಮಗ\n ಗದಾ ಪರ್ವ,12,19
antakaalaya	ಅಂತಕಾಲಯ\nಯಮನಲೋಕ\n ಸಭಾ ಪರ್ವ,16,24
antara	ಅಂತರ\nಸಮಯ\n ಆದಿ ಪರ್ವ,11,22,,, A4A2D8B6E5B6,,,,,,,,,, 
antaranga	ಅಂತರಂಗ\nಮನಸ್ಸು\n ಗದಾ ಪರ್ವ,8,29
antarangaru	ಅಂತರಂಗರು\nಮನಸ್ಸು ಉಳ್ಳವರಾದರು\n ವಿರಾಟ ಪರ್ವ,8,82
antaralagaDi	ಅಂತರಲಗಡಿ\nಒಳಮುಖದ ಹೊಡೆತ\n ಕರ್ಣ ಪರ್ವ,19,43
antarisu	ಅಂತರಿಸು\nಮರೆಯಾಗು\n ಸಭಾ ಪರ್ವ,1,80
antarisu	ಅಂತರಿಸು\nದೂರವಾಗು\n ವಿರಾಟ ಪರ್ವ,1,18
antardaayi	ಅಂತರ್ದಾಯಿ\nಒಳಗೊಳಗೇ ಬೆಂಕಿ ಹಚ್ಚುವ\n ಆದಿ ಪರ್ವ,8,43
antardaahaka	ಅಂತರ್ದಾಹಕ\nಒಳಗೆ ಸುಡುವವನು\n ಸಭಾ ಪರ್ವ,1,60
antarbaddha	ಅಂತರ್ಬದ್ಧ\nಅಂತಃಕಲಹ\n ಸಭಾ ಪರ್ವ,1,67
antarbhaava	ಅಂತರ್ಭಾವ\nಮನಸ್ಸಿನ ಆಶಯ\n ಶಲ್ಯ ಪರ್ವ,1,17
antarbhaava	ಅಂತರ್ಭಾವ\nಒಳಮನಸ್ಸು\n ಆದಿ ಪರ್ವ,8,33
antarmana	ಅಂತರ್ಮನ\nಒಳಮನಸ್ಸು\n ಗದಾ ಪರ್ವ,3,37
antarmukha	ಅಂತರ್ಮುಖ\nಒಳಮನಸ್ಸು\n ಆದಿ ಪರ್ವ,8,37
antaryaami	ಅಂತರ್ಯಾಮಿ\nಒಳಗಿರುವವನು\n ಉದ್ಯೋಗ ಪರ್ವ,9,69
antavryathe	ಅಂತವ್ರ್ಯಥೆ\nಮನಸ್ಸಿನ ದುಃಖ\n ಆದಿ ಪರ್ವ,11,17
antavryaakuLate	ಅಂತವ್ರ್ಯಾಕುಳತೆ\nಮನದೊಳಗಿನ ವ್ಯಾಕುಲ\n ಗದಾ ಪರ್ವ,8,59
antastaapa	ಅಂತಸ್ತಾಪ\nಒಳಗಿನ ದುಃಖ\n ಕರ್ಣ ಪರ್ವ,8,6
antastaapavanu	ಅಂತಸ್ತಾಪವನು\nಶರೀರದ ತಾಪವನ್ನು\n ಭೀಷ್ಮ ಪರ್ವ,10,27
antasmaøte	ಅಂತಸ್ಮøತೆ\nವಿಶ್ವಾಸ\n ಉದ್ಯೋಗ ಪರ್ವ,3,70
antyadali	ಅಂತ್ಯದಲಿ\nಸಾವಿನಲ್ಲಿ\n ಗದಾ ಪರ್ವ,11,24
antyavarNa	ಅಂತ್ಯವರ್ಣ\nಶೂದ್ರ\n ಆದಿ ಪರ್ವ,16,24
andageDisade	ಅಂದಗೆಡಿಸದೆ\nವಿರೂಪಗೊಳಿಸದೆ\n ಆದಿ ಪರ್ವ,8,20
andageDisu	ಅಂದಗೆಡಿಸು\nವಿರೂಪಗೊಳಿಸು\n ಆದಿ ಪರ್ವ,8,54
andavaLiyade	ಅಂದವಳಿಯದೆ\nಲಕ್ಷಣವು ಹಾಳಾಗದೆ.\n ಗದಾ ಪರ್ವ,4,7
andhatimira	ಅಂಧತಿಮಿರ\nಕುರುಡುಗತ್ತಲೆ\n ಗದಾ ಪರ್ವ,10,13
andhanRpa	ಅಂಧನೃಪ\nಕುರುಡರಾಜ\n ದ್ರೋಣ ಪರ್ವ,1,8
ambanu	ಅಂಬನು\nಬಾಣವನ್ನು\n ದ್ರೋಣ ಪರ್ವ,3,21
ambara	ಅಂಬರ\nರೇಷ್ಮೆಯ ಬಟ್ಟೆ\n ಗದಾ ಪರ್ವ,4,53
ambarasarasi	ಅಂಬರಸರಸಿ\nಗಗನ ಸರೋವರ\n ಭೀಷ್ಮ ಪರ್ವ,5,22
ambinali	ಅಂಬಿನಲಿ\nಬಾಣಗಳಿಂದ\n ಸಭಾ ಪರ್ವ,1,63
ambinahoraLi	ಅಂಬಿನಹೊರಳಿ\nಬಾಣ ಸಮೂಹ\n ಭೀಷ್ಮ ಪರ್ವ,10,4
ambu	ಅಂಬು\nಬಾಣ.\n ಭೀಷ್ಮ ಪರ್ವ,3,8
ambuja paaNi	ಅಂಬುಜ ಪಾಣಿ\nಕಮಲವನ್ನು ಕೈಯಲ್ಲಿ ಹಿಡಿದಿರುವವನು\n ದ್ರೋಣ ಪರ್ವ,4,6
ambujabhava	ಅಂಬುಜಭವ\nಕಮಲದಲ್ಲಿ ಹುಟ್ಟಿದವನು\n ಆದಿ ಪರ್ವ,15,27
ambujaambakayugaLa	ಅಂಬುಜಾಂಬಕಯುಗಳ\nಕಮಲದಂತಹ ಎರಡು ಕಣ್ಣುಗಳುಳ್ಳ ್ಣ\n ಭೀಷ್ಮ ಪರ್ವ,6,28
ambhoja mukhi	ಅಂಭೋಜ ಮುಖಿ\nತಾವರೆಯ ಮುಖದ (ದ್ರೌಪದಿ)\n ವಿರಾಟ ಪರ್ವ,3,98
ambhodi	ಅಂಭೋದಿ\nಸಮುದ್ರ.\n ಉದ್ಯೋಗ ಪರ್ವ,8,5
ambhoruhaakSi	ಅಂಭೋರುಹಾಕ್ಷಿ\nತಾವರೆಯಂತೆ ಕಣ್ಣುಳ್ಳವಳು\n ಗದಾ ಪರ್ವ,11,4
akaTa	ಅಕಟ\nಅಯ್ಯೋ\n ಸಭಾ ಪರ್ವ,3,7
akaala	ಅಕಾಲ\nಕಾಲವಲ್ಲದ ಕಾಲ\n ಆದಿ ಪರ್ವ,8,43
akuTila	ಅಕುಟಿಲ\nಪ್ರಾಮಾಣಿಕ\n ಆದಿ ಪರ್ವ,10,0
akuTilaru	ಅಕುಟಿಲರು\nಮೋಸ ಅರಿಯದವರು\n ಸಭಾ ಪರ್ವ,14,92
akRtyazata	ಅಕೃತ್ಯಶತ\nನೂರುಕೇಡು\n ಉದ್ಯೋಗ ಪರ್ವ,3,122
akkaja	ಅಕ್ಕಜ\nಬೆರಗು\n ಆದಿ ಪರ್ವ,13,58
akkaja	ಅಕ್ಕಜ\nಮಾತ್ಸರ್ಯ\n ಕರ್ಣ ಪರ್ವ,19,50
akkaja	ಅಕ್ಕಜ\nಆಶ್ಚರ್ಯ(ಸಂ) ಕಿಚ್ಚು\n ಗದಾ ಪರ್ವ,8,50
akkaDa	ಅಕ್ಕಡ\nಅಖಾಡ\n ಕರ್ಣ ಪರ್ವ,19,41
akkaaDidavu	ಅಕ್ಕಾಡಿದವು\nನಾಟಿದವು (ಅಳ್ಕಾಡಿದವು\n ಭೀಷ್ಮ ಪರ್ವ,6,23
akkaaDu	ಅಕ್ಕಾಡು\nಪೂರ್ತಿನಷ್ಟವಾಗು\n ಕರ್ಣ ಪರ್ವ,24,3
akkaaDu	ಅಕ್ಕಾಡು\nಅಳ್ಳಾಡು\n ಗದಾ ಪರ್ವ,1,63,,, A4C9C9B7D5BA,,,,,,,,,, 
akkaaDu	ಅಕ್ಕಾಡು\nಜೀರ್ಣವಾಗು ನಾಶವಾಗು\n ದ್ರೋಣ ಪರ್ವ,10,54
akku	ಅಕ್ಕು\nಲಯವಾಗು\n ದ್ರೋಣ ಪರ್ವ,15,24
akkuDisu	ಅಕ್ಕುಡಿಸು\nಹಿಮ್ಮೆಟ್ಟಿಸು\n ಶಲ್ಯ ಪರ್ವ,3,8
akkuDisu	ಅಕ್ಕುಡಿಸು\nಕುಗ್ಗು\n ಕರ್ಣ ಪರ್ವ,24,42
akkuvude	ಅಕ್ಕುವುದೇ\nಜೀರ್ಣವಾಗುದೇ ? ಬಲುಹು\n ಸಭಾ ಪರ್ವ,13,71
akkeya	ಅಕ್ಕೆಯ\nಅಳಲಿನ\n ಭೀಷ್ಮ ಪರ್ವ,3,82
akrodhi	ಅಕ್ರೋಧಿ\nಸಿಟ್ಟಿಲ್ಲದ\n ಉದ್ಯೋಗ ಪರ್ವ,3,87
akSa	ಅಕ್ಷ\nಪಗಡೆ\n ಅರಣ್ಯ ಪರ್ವ,17,11
akSa dhuurtaru	ಅಕ್ಷ ಧೂರ್ತರು\nಪಗಡೆಯಲ್ಲಿ ವಂಚಕರು\n ಸಭಾ ಪರ್ವ,12,90
akSamaru	ಅಕ್ಷಮರು\nಅಸಮರ್ಥರು\n ವಿರಾಟ ಪರ್ವ,3,33
akSamaale	ಅಕ್ಷಮಾಲೆ\nಜಪಮಾಲೆ\n ಅರಣ್ಯ ಪರ್ವ,5,15
akSayazara niSanga	ಅಕ್ಷಯಶರ ನಿಷಂಗ\nಎಂದೆಂದಿಗೂ ವ್ಯಯವಾಗದ ಬಾಣಗಳುಳ್ಳ ಬತ್ತಳಿಕೆ.\n ಆದಿ ಪರ್ವ,20,20
akSiiNa	ಅಕ್ಷೀಣ\nಕಡಿಮೆಯಾಗದ\n ದ್ರೋಣ ಪರ್ವ,5,57
akSiiNa	ಅಕ್ಷೀಣ\nಕ್ಷೀಣಿಸದ\n ಸಭಾ ಪರ್ವ,12,7
akSiiNaduritaru	ಅಕ್ಷೀಣದುರಿತರು\nಪಾಪಿಗಳು\n ದ್ರೋಣ ಪರ್ವ,4,6
akSohiNi	ಅಕ್ಷೋಹಿಣಿ\nಇಲ್ಲಿ ಅಪಾರ ಸಂಖ್ಯೆಯ ಸೈನ್ಯ.\n ಸಭಾ ಪರ್ವ,2,52
akSohiNi	ಅಕ್ಷೋಹಿಣಿ\nಕ್ಷೋಣಿ 17 ಅಂಕಿಗಳನ್ನೊಳಗೊಂಡ ಸಂಖ್ಯೆಯ (ಸೇನೆ)?\n ಭೀಷ್ಮ ಪರ್ವ,2,21
akSohiNi: gadaaparvada 2 sandhiya 8neya	ಅಕ್ಷೋಹಿಣಿ: ಗದಾಪರ್ವದ 2 ಸಂಧಿಯ 8ನೆಯ\nಪದ್ಯದ ಟಿಪ್ಪಣಿಯನ್ನು ನೋಡಿ. ನಾರೀನಿಕರ\n ಗದಾ ಪರ್ವ,9,41
akhaMDa	ಅಖಂಡ\nಪೂರ್ಣ\n ಆದಿ ಪರ್ವ,6,39
akhaMDa	ಅಖಂಡ\nಚ್ಯುತಿಯಿಲ್ಲದ\n ಶಲ್ಯ ಪರ್ವ,2,0
akhinna	ಅಖಿನ್ನ\nದುಃಖರಹಿತ\n ಸಭಾ ಪರ್ವ,1,67
akhiLa raajaavaLigaLa	ಅಖಿಳ ರಾಜಾವಳಿಗಳ\nಸಮಸ್ತರಾಜರ\n ಸಭಾ ಪರ್ವ,1,4
akhiLaamnaaya	ಅಖಿಳಾಮ್ನಾಯ\nಸಮಸ್ತ ವೇದಗಳು\n ಸಭಾ ಪರ್ವ,6,21
akhkhuDisu	ಅಖ್ಖುಡಿಸು\nಹೆದರು\n ಕರ್ಣ ಪರ್ವ,26,10
akhyaati	ಅಖ್ಯಾತಿ\nಅಪಖ್ಯಾತಿ\n ಆದಿ ಪರ್ವ,8,74
agaDaagu	ಅಗಡಾಗು\nಕೆಟ್ಟುಹೋಗು\n ಆದಿ ಪರ್ವ,10,13
agaDu maaDida	ಅಗಡು ಮಾಡಿದ\nದುಷ್ಟತನದಿಂದ ನಡೆದುಕೊಂಡ\n ಸಭಾ ಪರ್ವ,15,47
agaNita	ಅಗಣಿತ\nಲೆಕ್ಕವಿಲ್ಲದ\n ಉದ್ಯೋಗ ಪರ್ವ,7,29
agaNitanu	ಅಗಣಿತನು\nಅಪಾರಶಕ್ತನು\n ಭೀಷ್ಮ ಪರ್ವ,7,12
agadhara	ಅಗಧರ\nಶ್ರೀ ಕೃಷ್ಣ\n ಉದ್ಯೋಗ ಪರ್ವ,1,23
agamya	ಅಗಮ್ಯ\nಪ್ರವೇಶ ಮಾಡಲಾರದ್ದು\n ಆದಿ ಪರ್ವ,9,16
agaru	ಅಗರು\nಸುವಾಸನೆ ನೀಡುವ ಮರಗಳು ?\n ಸಭಾ ಪರ್ವ,5,47
agaru	ಅಗರು\nಸುಗಂಧದ್ರವ್ಯ\n ಆದಿ ಪರ್ವ,12,9
agalakke	ಅಗಲಕ್ಕೆ\nಉದ್ದಗಲಗಳಲ್ಲಿ\n ಗದಾ ಪರ್ವ,12,6
agaLu	ಅಗಳು\nಕಂದಕ.\n ಉದ್ಯೋಗ ಪರ್ವ,7,28
agaadha	ಅಗಾಧ\nಅಳವಾದ\n ಆದಿ ಪರ್ವ,6,37
agi	ಅಗಿ\nನಡುಗು\n ವಿರಾಟ ಪರ್ವ,5,6
agi	ಅಗಿ\nತೊನೆದಾಡು\n ವಿರಾಟ ಪರ್ವ,6,59
agidu	ಅಗಿದು\nಹಿಮ್ಮೆಟ್ಟಿ\n ಭೀಷ್ಮ ಪರ್ವ,4,11
agidu	ಅಗಿದು\nಉತ್ಸಾಹದಿಂದ\n ಗದಾ ಪರ್ವ,5,36
agiye	ಅಗಿಯೆ\nಅಲ್ಲಾಡುತ್ತಿರಲು\n ಭೀಷ್ಮ ಪರ್ವ,4,94
agiva	ಅಗಿವ\nಗರ್ಜಿಸುವ\n ಭೀಷ್ಮ ಪರ್ವ,3,19
agiva	ಅಗಿವ\nಥಳಿಥಳಿಸುವ\n ಭೀಷ್ಮ ಪರ್ವ,1,47
aguLu	ಅಗುಳು\nತೋಡು\n ಶಲ್ಯ ಪರ್ವ,3,44
agga	ಅಗ್ಗ\nಅಧಿಕ ಸಾಮಥ್ರ್ಯ\n ಆದಿ ಪರ್ವ,8,34
aggaDalu	ಅಗ್ಗಡಲು\nರಕ್ತ ಸಮುದ್ರ (ತ.ಸು.ಶಾಮರಾಯರ ನಿಘಂಟು) ಅಗಣಿತ\n ವಿರಾಟ ಪರ್ವ,8,69
aggaDalu	ಅಗ್ಗಡಲು\nರಕ್ತಸಾಗರ\n ಭೀಷ್ಮ ಪರ್ವ,8,46
aggada	ಅಗ್ಗದ\nಶ್ರೇಷ್ಠನಾದ\n ದ್ರೋಣ ಪರ್ವ,7,26
aggada	ಅಗ್ಗದ\nಶ್ರೇಷ್ಠವಾದ\n ಗದಾ ಪರ್ವ,4,37
aggaLike	ಅಗ್ಗಳಿಕೆ\nಶ್ರೇಷ್ಠತೆ\n ವಿರಾಟ ಪರ್ವ,7,5
aggaLike	ಅಗ್ಗಳಿಕೆ\nಅತಿಶಯ\n ಆದಿ ಪರ್ವ,1,15,,, A4CBCBB6EDB8C9BD,,,,,,,,,, 
aggaLike	ಅಗ್ಗಳಿಕೆ\nಗೌರವ\n ಆದಿ ಪರ್ವ,10,39
aggaLisu	ಅಗ್ಗಳಿಸು\nವೃದ್ಧಿಸು\n ಭೀಷ್ಮ ಪರ್ವ,3,45
aggaLe	ಅಗ್ಗಳೆ\nಶ್ರೇಷ್ಠರು\n ಭೀಷ್ಮ ಪರ್ವ,6,30
aggaLeya	ಅಗ್ಗಳೆಯ\nಶ್ರೇಷ್ಠನಾದ\n ಗದಾ ಪರ್ವ,10,8
aggaLeya	ಅಗ್ಗಳೆಯ\nಅತಿಶಯವಾದ\n ಸಭಾ ಪರ್ವ,11,24
aggaLeyatana	ಅಗ್ಗಳೆಯತನ\nಶ್ರೇಷ್ಠನೆಂಬ ಭಾವನೆ\n ಗದಾ ಪರ್ವ,5,52
aggaLeyaru	ಅಗ್ಗಳೆಯರು\nಬಿರುದಾಂಕಿತ ವೀರರು\n ಭೀಷ್ಮ ಪರ್ವ,8,33
aggaLeyaru	ಅಗ್ಗಳೆಯರು\nಅಗ್ರಮಾನ್ಯರು\n ಗದಾ ಪರ್ವ,3,4,,, A4CBCBB6EDBDE3B6E5BA,,,,,,,,,, 
aggitu	ಅಗ್ಗಿತು\nಹಾಳಾಗಲಿ !\n ಭೀಷ್ಮ ಪರ್ವ,1,58
aggisu	ಅಗ್ಗಿಸು\nಶ್ರೇಷ್ಠನಾಗಿ ಮಾಡು\n ಕರ್ಣ ಪರ್ವ,13,20
aggisu	ಅಗ್ಗಿಸು\nಹಾಳುಮಾಡು\n ಕರ್ಣ ಪರ್ವ,19,40
aggu	ಅಗ್ಗು\nಅಳ್ಗು\n ಗದಾ ಪರ್ವ,3,23
agniya padatrayakaragi	ಅಗ್ನಿಯ ಪದತ್ರಯಕರಗಿ\nಅಗ್ನಿಯ ಮೂರು ಪಾದಗಳಿಗೆ ವಂದಿಸಿ\n ಸಭಾ ಪರ್ವ,5,15
agnisaakSika	ಅಗ್ನಿಸಾಕ್ಷಿಕ\nಅಗ್ನಿಯ ಸಾಕ್ಷಿಯಲ್ಲಿ ಪ್ರಮಾಣ ಮಾಡಿ ಭಾಷೆ ಕೊಡುವುದು\n ಗದಾ ಪರ್ವ,2,21
agnihotra	ಅಗ್ನಿಹೋತ್ರ\nಬೆಳಿಗ್ಗೆ ಸಂಜೆ ಅಗ್ನಿಯ ಎದುರಿಗೆ ಮಾಡುವ ಹೋಮ\n ಅರಣ್ಯ ಪರ್ವ,14,46
agrajaanujaru	ಅಗ್ರಜಾನುಜರು\nಅಣ್ಣತಮ್ಮಂದಿರು\n ಆದಿ ಪರ್ವ,19,50
agraje	ಅಗ್ರಜೆ\nಅಗ್ರ (ತನಗಿಂತ ಮುಂಚೆ) ಜೆ\n ವಿರಾಟ ಪರ್ವ,2,13
agraNi	ಅಗ್ರಣಿ\nಮುಂದಾಳು\n ಉದ್ಯೋಗ ಪರ್ವ,8,60
agrahaara	ಅಗ್ರಹಾರ\nಬ್ರಾಹ್ಮಣರ ಕೇರಿ\n ಆದಿ ಪರ್ವ,10,0
aghatita	ಅಘತಿತ\nಅಸಂಭವ\n ಉದ್ಯೋಗ ಪರ್ವ,1,26
aghaaTa	ಅಘಾಟ\nಅತಿಶಯವಾದ\n ಗದಾ ಪರ್ವ,5,50
achchaLisu	ಅಚ್ಚಳಿಸು\nಪ್ರಕಾಶಿಸು\n ಗದಾ ಪರ್ವ,1,11
achchaaLu	ಅಚ್ಚಾಳು\nನೆಚ್ಚಿನ ವೀರ\n ಕರ್ಣ ಪರ್ವ,19,27
achchaaLu	ಅಚ್ಚಾಳು\nಧೈರ್ಯಶಾಲಿ\n ಭೀಷ್ಮ ಪರ್ವ,8,28
achyuta	ಅಚ್ಯುತ\nಚ್ಯುತಿ ಇಲ್ಲದ (ವಿಷ್ಣು)\n ಉದ್ಯೋಗ ಪರ್ವ,4,25
